accepted_name,occurrence_no,class,collection_no,cc,max_ma,min_ma,lat,lng,paleolat,paleolng,group,stage,MAT_degC,GSP_cm,MAP_cm,s_temp,s_precip
Sarcosaurus woodi,662963,Saurischia,71401,UK,196.5,189.6,52.75,-1.1484,40.2,11.01,Dinosauromorpha,Sinemurian,21.18372,69.11794,2.472701,36.896939,5.447898
Sarcosaurus woodi,662963,Saurischia,71401,UK,196.5,189.6,52.75,-1.1484,40.2,11.01,Dinosauromorpha,Sinemurian,21.18372,69.11794,2.472701,36.896939,5.447898
Sarcosaurus woodi,662963,Saurischia,71401,UK,196.5,189.6,52.75,-1.1484,40.2,11.01,Dinosauromorpha,Sinemurian,21.18372,69.11794,2.472701,36.896939,5.447898
Lufengosaurus huenei,666808,Saurischia,71802,CN,199.3,190.8,25.180843,102.117439,37.39,122.23,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,666808,Saurischia,71802,CN,199.3,190.8,25.180843,102.117439,37.39,122.23,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,666808,Saurischia,71802,CN,199.3,190.8,25.180843,102.117439,37.39,122.23,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,666818,Saurischia,71802,CN,199.3,190.8,25.180843,102.117439,37.39,122.23,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,666818,Saurischia,71802,CN,199.3,190.8,25.180843,102.117439,37.39,122.23,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,666818,Saurischia,71802,CN,199.3,190.8,25.180843,102.117439,37.39,122.23,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Teyumbaita sulcognathus,668537,Reptilia,72087,BR,228,208.5,-29.697779,-53.774166,-38.72,-7.18,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Dromomeron romeri,690298,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Typothorax coccinarum,690300,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Typothorax coccinarum,690300,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Rioarribasuchus chamaensis,690301,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Rioarribasuchus chamaensis,690301,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Vivaron haydeni,690302,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Vivaron haydeni,690302,Reptilia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Tetrapoda,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Chindesaurus bryansmalli,690303,Saurischia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Chindesaurus bryansmalli,690303,Saurischia,74202,US,228,208.5,36.323849,-106.47506,11.27,-34.65,Dinosauromorpha,Norian,35.86569,26.28761,0.7302114,4.4039,5.16066753
Revueltosaurus,690311,Reptilia,74205,US,237,228,35.215527,-79.827545,10.51,-10.8,Tetrapoda,Carnian,34.18201,35.05352,0.9737101,4.556369999999998,5.1776798
Protosuchus micmac,690312,Reptilia,74206,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Pachygenelus monus,690315,Osteichthyes,74206,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Protosuchus micmac,690316,Reptilia,74207,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Clevosaurus bairdi,690318,Reptilia,74207,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Protosuchus micmac,690319,Reptilia,74208,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Clevosaurus bairdi,690321,Reptilia,74208,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Pachygenelus monus,690322,Osteichthyes,74208,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Protosuchus micmac,690323,Reptilia,74209,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Clevosaurus bairdi,690324,Reptilia,74209,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Pachygenelus monus,690325,Osteichthyes,74209,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Protosuchus micmac,690330,Reptilia,74211,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Clevosaurus bairdi,690332,Reptilia,74212,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Clevosaurus bairdi,690333,Reptilia,74213,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Protosuchus micmac,690334,Reptilia,74214,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Clevosaurus bairdi,690336,Reptilia,74216,CA,201.3,196.5,45.397652,-64.219345,25.08,-3.93,Tetrapoda,Hettangian,29.5549,58.89438,1.635957,25.08829,8.1706085
Pelecymala robustus,690344,Reptilia,13175,UK,208.5,201.3,51.623055,-2.428333,34.38,8.97,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Sigmala sigmala,690345,Reptilia,13183,UK,208.5,201.3,51.623055,-2.428333,34.38,8.97,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Pelecymala robustus,690346,Reptilia,13183,UK,208.5,201.3,51.623055,-2.428333,34.38,8.97,Tetrapoda,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Meurthodon gallicus,690415,Osteichthyes,36106,FR,208.5,201.3,48.615555,6.332844,34.23,16.68,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Nakunodon paikasiensis,693213,Mammalia,39673,IN,182.7,170.3,19.266666,79.51667,-31.21,44.6,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Indotherium pranhitai,693214,Mammalia,39673,IN,182.7,170.3,19.266666,79.51667,-31.21,44.6,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Trishulotherium kotaensis,693215,Mammalia,39673,IN,182.7,170.3,19.266666,79.51667,-31.21,44.6,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Gondtherium dattai,693216,Mammalia,39673,IN,182.7,170.3,19.266666,79.51667,-31.21,44.6,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Rebbanasaurus jaini,693220,Reptilia,39673,IN,182.7,170.3,19.266666,79.51667,-31.21,44.6,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Bharatagama rebbanensis,693224,Reptilia,39673,IN,182.7,170.3,19.266666,79.51667,-31.21,44.6,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Argentoconodon fariasorum,700589,Mammalia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Tetrapoda,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Argentoconodon fariasorum,700589,Mammalia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Tetrapoda,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Tecovasuchus chatterjeei,705346,Reptilia,75653,US,228,208.5,35.443012,-108.499611,10.71,-36.45,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Plateosaurus gracilis,705707,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Plateosaurus gracilis,705707,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Plateosaurus gracilis,705707,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Plateosaurus gracilis,705707,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Sauropodomorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Plateosaurus engelhardti,705954,Saurischia,75758,DE,228,208.5,49.063057,10.978889,30.84,22.38,Sauropodomorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Plateosaurus engelhardti,705954,Saurischia,75758,DE,228,208.5,49.063057,10.978889,30.84,22.38,Sauropodomorpha,Norian,25.68661,66.5435,1.875858,35.570497,3.5379199999999997
Lamplughsaura dharmaramensis,706064,Saurischia,75759,IN,199.3,190.8,19.25,79.533333,-25.77,47.18,Sauropodomorpha,Sinemurian,29.13507,153.1359,4.253777,12.34161,17.564057000000002
Lamplughsaura dharmaramensis,706065,Saurischia,75760,IN,199.3,190.8,19.25,79.533333,-25.77,47.18,Sauropodomorpha,Sinemurian,29.13507,153.1359,4.253777,12.34161,17.564057000000002
Pradhania gracilis,706066,Saurischia,75761,IN,199.3,190.8,19.256027,79.467506,-25.71,47.15,Sauropodomorpha,Sinemurian,29.13507,153.1359,4.253777,12.34161,17.564057000000002
Lamplughsaura dharmaramensis,706067,Saurischia,75762,IN,199.3,190.8,19.25,79.533333,-25.77,47.18,Sauropodomorpha,Sinemurian,29.13507,153.1359,4.253777,12.34161,17.564057000000002
Thecodontosaurus antiquus,712661,Saurischia,46889,UK,208.5,201.3,51.622501,-2.428889,34.38,8.97,Sauropodomorpha,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Thecodontosaurus antiquus,712661,Saurischia,46889,UK,208.5,201.3,51.622501,-2.428889,34.38,8.97,Sauropodomorpha,Rhaetian,30.68597,37.75289,1.048693,39.49496,3.4670537000000006
Aetosaurus ferratus,728277,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Aetosaurus ferratus,728277,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Procompsognathus triassicus,728364,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Dinosauromorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Procompsognathus triassicus,728364,Saurischia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Dinosauromorpha,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Gerrothorax pulcherrimus,728366,Osteichthyes,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Gerrothorax pulcherrimus,728366,Osteichthyes,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Nicrosaurus meyeri,728368,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Nicrosaurus meyeri,728368,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Saltoposuchus connectens,728369,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Saltoposuchus connectens,728369,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Saltoposuchus longipes,728398,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Saltoposuchus longipes,728398,Reptilia,47800,DE,215.56,212,49.0644,8.9764,31.29,19.97,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Lufengosaurus huenei,735596,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735596,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735596,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Dibothrosuchus elaphros,735726,Reptilia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Tetrapoda,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735732,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735732,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735732,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735733,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735733,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735733,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735734,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735734,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735734,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Yunnanosaurus huangi,735736,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Yunnanosaurus huangi,735736,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Yunnanosaurus robustus,735737,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Sinosaurus triassicus,735739,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Dinosauromorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Sinosaurus triassicus,735739,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Dinosauromorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Sinosaurus triassicus,735739,Saurischia,72091,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Dinosauromorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lukousaurus yini,735800,Reptilia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Tetrapoda,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735801,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735801,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735801,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735802,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735802,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735802,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735803,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735803,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735803,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Yunnanosaurus huangi,735805,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Yunnanosaurus huangi,735805,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Yunnanosaurus robustus,735806,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Sinosaurus triassicus,735807,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Dinosauromorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Sinosaurus triassicus,735807,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Dinosauromorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Sinosaurus triassicus,735807,Saurischia,78993,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Dinosauromorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735809,Saurischia,78994,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735809,Saurischia,78994,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Lufengosaurus huenei,735809,Saurischia,78994,CN,199.3,190.8,25.172689,102.107323,37.38,122.22,Sauropodomorpha,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Poposaurus gracilis,738862,Reptilia,79374,US,237,228,33.449165,-101.168892,11.43,-28.78,Tetrapoda,Carnian,37.1322,32.33685,0.898246,3.659969999999994,4.405878100000001
Colobops noviportensis,738863,Reptilia,79375,US,228,208.5,41.532688,-72.751472,15.14,-7.62,Tetrapoda,Norian,38.76886,32.6616,0.907268,9.680319999999995,5.236959574999999
Brasilitherium riograndensis,741856,Osteichthyes,55442,BR,228,208.5,-29.633333,-53.233334,-38.57,-6.61,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Brasilitherium riograndensis,741856,Osteichthyes,55442,BR,228,208.5,-29.633333,-53.233334,-38.57,-6.61,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Libognathus sheddi,745263,Reptilia,79947,US,228,208.5,33.179169,-101.354164,7.49,-30.95,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Acadiella psalidodon,748041,Reptilia,80074,CA,237,228,45.138332,-64.318054,20.21,1.64,Tetrapoda,Carnian,39.22211,37.97653,1.054905,10.128120000000003,6.12740822
Haligonia bolodon,748059,Reptilia,80079,CA,237,228,45.315556,-63.789444,20.41,2.03,Tetrapoda,Carnian,39.22211,37.97653,1.054905,10.128120000000003,6.12740822
Scoloparia glyphanodon,748801,Reptilia,80093,CA,237,228,45.145,-64.271942,20.22,1.67,Tetrapoda,Carnian,39.22211,37.97653,1.054905,10.128120000000003,6.12740822
Parasuchus bransoni,755352,Reptilia,22704,US,228,208.5,32.172222,-101.247223,6.48,-31,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
